8,1,0,Il,achète,0,0,64,,
8,1,0,Ils,achètent,0,0,128,,
8,1,0,J',achète,0,0,64,,
8,1,0,Tu,achètes,0,0,64,,
8,1,0,Nous,achetons,0,0,,,0
8,1,0,Vous,achetez,0,0,,,0
8,2,0,Il,achètera,0,0,64,,
8,2,0,Ils,achèteront,0,0,128,,
8,2,0,J',achèterai,0,0,64,,
8,2,0,Nous,achèterons,0,0,256,,
8,2,0,Tu,achèteras,0,0,64,,
8,2,0,Vous,achèterez,0,0,256,,
8,3,0,Nous,achetions,0,0,,,
8,3,0,J',achetais,0,0,,,
8,3,0,Vous,achetiez,0,0,,,
8,3,0,Tu,achetais,0,0,,,
8,3,0,Ils,achetaient,0,0,,,
8,3,0,Il,achetait,0,0,,,
8,4,0,Nous,achetâmes,0,0,,,
8,4,0,J',achetai,0,0,,,
8,4,0,Vous,achetâtes,0,0,,,
8,4,0,Tu,achetas,0,0,,,
8,4,0,Ils,achetèrent,0,0,,,
8,4,0,Il,acheta,0,0,,,
8,5,0,Il,achète,0,0,64,,
8,5,0,Ils,achètent,0,0,128,,
8,5,0,J',achète,0,0,64,,
8,5,0,Tu,achètes,0,0,64,,
8,5,0,Nous,achetions,0,0,,,
8,5,0,Vous,achetiez,0,0,,,
8,6,0,Nous,achetassions,0,0,,,
8,6,0,J',achetasse,0,0,,,
8,6,0,Vous,achetassiez,0,0,,,
8,6,0,Tu,achetasses,0,0,,,
8,6,0,Ils,achetassent,0,0,,,
8,6,0,Il,achetât,0,0,,,
8,7,0,Il,achèterait,0,0,64,,
8,7,0,Ils,achèteraient,0,0,128,,
8,7,0,J',achèterais,0,0,64,,
8,7,0,Nous,achèterions,0,0,256,,
8,7,0,Tu,achèterais,0,0,64,,
8,7,0,Vous,achèteriez,0,0,256,,
8,9,0,achetant,,0,0,,,
8,10,0,acheté,,0,0,0,,
8,20,0,acheter,,0,0,0,,
9,1,0,Il,jette,0,0,96,,
9,1,0,Ils,jettent,0,0,192,,
9,1,0,Je,jette,0,0,352,,
9,1,0,Tu,jettes,0,0,96,,
9,1,0,Nous,jetons,0,0,,,
9,1,0,Vous,jetez,0,0,,,
9,2,0,Il,jettera,0,0,96,,
9,2,0,Ils,jetteront,0,0,192,,
9,2,0,Je,jetterai,0,0,96,,
9,2,0,Nous,jetterons,0,0,384,,
9,2,0,Tu,jetteras,0,0,96,,
9,2,0,Vous,jetterez,0,0,384,,
9,3,0,Nous,jetions,0,0,,,
9,3,0,Je,jetais,0,0,,,
9,3,0,Vous,jetiez,0,0,,,
9,3,0,Tu,jetais,0,0,,,
9,3,0,Ils,jetaient,0,0,,,
9,3,0,Il,jetait,0,0,,,
9,4,0,Nous,jetâmes,0,0,,,
9,4,0,Je,jetai,0,0,,,
9,4,0,Vous,jetâtes,0,0,,,
9,4,0,Tu,jetas,0,0,,,
9,4,0,Ils,jetèrent,0,0,,,
9,4,0,Il,jeta,0,0,,,
9,5,0,Il,jette,0,0,96,,
9,5,0,Ils,jettent,0,0,192,,
9,5,0,Je,jette,0,0,96,,
9,5,0,Tu,jettes,0,0,96,,
9,5,0,Nous,jetions,0,0,,,
9,5,0,Vous,jetiez,0,0,,,
9,6,0,Nous,jetassions,0,0,,,
9,6,0,Je,jetasse,0,0,,,
9,6,0,Vous,jetassiez,0,0,,,
9,6,0,Tu,jetasses,0,0,,,
9,6,0,Ils,jetassent,0,0,,,
9,6,0,Il,jetât,0,0,,,
9,7,0,Il,jetterait,0,0,96,,
9,7,0,Ils,jetteraient,0,0,192,,
9,7,0,Je,jetterais,0,0,96,,
9,7,0,Nous,jetterions,0,0,384,,
9,7,0,Tu,jetterais,0,0,96,,
9,7,0,Vous,jetteriez,0,0,384,,
9,9,0,jetant,,0,0,0,,
9,10,0,jeté,,0,0,,,
9,20,0,jeter,,0,0,0,,
10,1,0,Il,appelle,0,0,1408,,
10,1,0,Ils,appellent,0,0,768,,
10,1,0,J',appelle,0,0,1408,,
10,1,0,Tu,appelles,0,0,384,,
10,1,0,Nous,appelons,0,0,,,
10,1,0,Vous,appelez,0,0,,,
10,2,0,Il,appellera,0,0,384,,
10,2,0,Ils,appelleront,0,0,768,,
10,2,0,J',appellerai,0,0,384,,
10,2,0,Nous,appellerons,0,0,1536,,
10,2,0,Tu,appelleras,0,0,384,,
10,2,0,Vous,appellerez,0,0,1536,,
10,3,0,Nous,appelions,0,0,,,
10,3,0,J',appelais,0,0,,,
10,3,0,Vous,appeliez,0,0,,,
10,3,0,Tu,appelais,0,0,,,
10,3,0,Ils,appelaient,0,0,,,
10,3,0,Il,appelait,0,0,,,
10,4,0,Nous,appelâmes,0,0,,,
10,4,0,J',appelai,0,0,,,
10,4,0,Vous,appelâtes,0,0,,,
10,4,0,Tu,appelas,0,0,,,
10,4,0,Ils,appelèrent,0,0,,,
